Title,Abstract,StoreId,ArticleType,Authors,coden,companies,copyright,documentType,entryDate,issn,language,languageOfSummary,pages,placeOfPublication,pubdate,pubtitle,year,DocumentURL,startPage,subjects,subjectTerms,FindACopy,Database
Whistling Past the Wind Farm,  Germany's feed-in tariffs -- which guarantee renewable-energy suppliers above-market prices for their power -- have helped drive up retail power prices by 17% in the past four years while costing utilities and small businesses billions.,1491224139,Newspapers,Anonymous,," European Commission
928120"," (c) 2014 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission.", Editorial," Jan 24, 2014",0099-9660, English, English, A.16," New York, N.Y.","Jan 24, 2014",Wall Street Journal,2014,https://search.proquest.com/docview/1491224139?accountid=14902, A.16,," Energy policy , Emissions control , Alternative energy sources , Editorials -- Energy policy , Europe , United States--US , Obama, Barack",https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Whistling+Past+the+Wind+Farm&amp;title=Wall+Street+Journal&amp;issn=00999660&amp;date=2014-01-24&amp;volume=&amp;issue=&amp;spage=A.16&amp;au=Anonymous&amp;isbn=&amp;jtitle=Wall+Street+Journal&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
Fuel-Efficiency Rules Are Already Raising Costs in Detroit,"  GM hopes that the sales gains of the Chevy Colorado and GMC Canyon will mitigate the costs of regulatory compliance -- and fill its coffers so it can invest in any changes necessary (an aluminum body perhaps?) to keep the steel-skinned, full-size Chevy Silverado compliant with EPA rules.",1491045190,Newspapers,"Payne, Henry",," Environmental Protection Agency--EPA
924110"," (c) 2014 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission.", Commentary," Jan 23, 2014",0099-9660, English, English, A.13," New York, N.Y.","Jan 23, 2014",Wall Street Journal,2014,https://search.proquest.com/docview/1491045190?accountid=14902, A.13,," Federal regulation , Product design , Automobile industry , Fuel economy standards , Detroit Michigan",https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Fuel-Efficiency+Rules+Are+Already+Raising+Costs+in+Detroit&amp;title=Wall+Street+Journal&amp;issn=00999660&amp;date=2014-01-23&amp;volume=&amp;issue=&amp;spage=A.13&amp;au=Payne%2C+Henry&amp;isbn=&amp;jtitle=Wall+Street+Journal&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
Boldly Going Where No Greens Have Gone Before,"  According to the U.S. Federal Aviation Administration's environmental assessment of the launch and re-entry of Virgin Galactic's spacecraft, one launch-land cycle emits about 30 tons of carbon dioxide, or about five tons per passenger.",1475030742,Newspapers,"Luke, Max;Mukuno, Jenna",," Virgin Galactic
481111"," (c) 2014 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission.", Commentary," Jan 8, 2014",0099-9660, English, English, A.15," New York, N.Y.","Jan 8, 2014",Wall Street Journal,2014,https://search.proquest.com/docview/1475030742?accountid=14902, A.15,," Energy policy , Carbon , Travel , Aviation , Celebrities , Energy efficiency , Space exploration , Commercial space ventures , Environmental protection , DiCaprio, Leonardo , Branson, Richard",https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Boldly+Going+Where+No+Greens+Have+Gone+Before&amp;title=Wall+Street+Journal&amp;issn=00999660&amp;date=2014-01-08&amp;volume=&amp;issue=&amp;spage=A.15&amp;au=Luke%2C+Max%3BMukuno%2C+Jenna&amp;isbn=&amp;jtitle=Wall+Street+Journal&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
"The Future of Coal: Gas Boom Aside, Coal Isn't Dead --- Production Surges In Western U.S. For Power Plants At Home, Abroad","  Peabody Energy Corp., Arch Coal Inc., Alpha Natural Resources LLC and Cloud Peak Energy Inc. -- control 52% of U.S. coal production. Mines in Wyoming's Powder River Basin offer a healthy future for the U.S. coal industry, Mr. Boyce says.",1475043762,Newspapers,"Miller, John W;Smith, Rebecca",," Peabody Energy Corp
212112 , Arch Coal Inc
212111
212112 , James River Coal Co
212111 , Consol Energy Inc
211111
212112
213113
237210"," (c) 2014 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission.", News," Jan 7, 2014",0099-9660, English, English, B.1," New York, N.Y.","Jan 7, 2014",Wall Street Journal,2014,https://search.proquest.com/docview/1475043762?accountid=14902, B.1,," Coal industry , Electricity generation , Coal mining , US exports , Midwest states",https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=The+Future+of+Coal%3A+Gas+Boom+Aside%2C+Coal+Isn%27t+Dead+---+Production+Surges+In+Western+U.S.+For+Power+Plants+At+Home%2C+Abroad&amp;title=Wall+Street+Journal&amp;issn=00999660&amp;date=2014-01-07&amp;volume=&amp;issue=&amp;spage=B.1&amp;au=Miller%2C+John+W%3BSmith%2C+Rebecca&amp;isbn=&amp;jtitle=Wall+Street+Journal&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
'Peer Review' Doesn't Mean What You Think It Does,"  An expert panel commissioned by then-EPA administrator William Reilly reported in 1992 that: (a) ""The science advice function -- that is, the process of ensuring that policy decisions are informed by a clear understanding of the relevant science -- is not well defined or coherently organized within EPA""; (b) ""In many cases, appropriate science advice and information are not considered early or often enough in the decision-making process""; (c) Although ""EPA should be a source of unbiased scientific information . .",1473698287,Newspapers,Anonymous,," Environmental Protection Agency--EPA
924110 , Hoover Institution on War Revolution & Peace
541720"," (c) 2014 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission.", News," Jan 3, 2014",0099-9660, English, English, A.10," New York, N.Y.","Jan 3, 2014",Wall Street Journal,2014,https://search.proquest.com/docview/1473698287?accountid=14902, A.10,," Peer review , Science",https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=%27Peer+Review%27+Doesn%27t+Mean+What+You+Think+It+Does&amp;title=Wall+Street+Journal&amp;issn=00999660&amp;date=2014-01-03&amp;volume=&amp;issue=&amp;spage=A.10&amp;au=Anonymous&amp;isbn=&amp;jtitle=Wall+Street+Journal&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
Corporate News: Climate Activist Seeks BHP Board Seat,"  [...]he has the support of U.S. pension fund California Public Employees' Retirement System, which says it plans to vote its US$500 million in BHP shares in favor of Mr. Dunlop.",1459951177,Newspapers,"Hoyle, Rhiannon",," Royal Dutch Shell PLC
324110
213112
221210 , Public Employees Retirement System-California
525110 , Australian Coal Association
813910 , BHP Billiton
211111
212231
212234"," (c) 2013 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission.", News," Nov 21, 2013",0099-9660, English, English, B.8," New York, N.Y.","Nov 21, 2013",Wall Street Journal,2013,https://search.proquest.com/docview/1459951177?accountid=14902, B.8,," Pension funds , Shareholder voting , Corporate governance , Global warming , Boards of directors , Australia , United States--US , Dunlop, Ian",https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Corporate+News%3A+Climate+Activist+Seeks+BHP+Board+Seat&amp;title=Wall+Street+Journal&amp;issn=00999660&amp;date=2013-11-21&amp;volume=&amp;issue=&amp;spage=B.8&amp;au=Hoyle%2C+Rhiannon&amp;isbn=&amp;jtitle=Wall+Street+Journal&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
Green Energy Is the Real Subsidy Hog,"  Actual spending skews even more toward green energy than it seems. Since wind turbines and other renewable sources produce much less energy than fossil fuels, the U.S. is paying more for less. Gasoline and diesel deserve more taxation, the report says, so the IMF counts taxes that were not levied as ""subsidies."" [...]air pollution merits a 34-cents-per-gallon tax, according to the IMF models, while traffic accidents and congestion should add about $1 per gallon.",1449926871,Newspapers,"Lomborg, Bjorn",," International Energy Agency
928120 , Yale University
611310"," (c) 2013 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission.", News," Nov 12, 2013",0099-9660, English, English, A.17," New York, N.Y.","Nov 12, 2013",Wall Street Journal,2013,https://search.proquest.com/docview/1449926871?accountid=14902, A.17,," Alternative energy sources , Fossil fuels , Environmental protection , Energy policy , Wind power , Air pollution , Energy policy , Renewable resources , Government subsidies , Spain , United States--US",https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Green+Energy+Is+the+Real+Subsidy+Hog&amp;title=Wall+Street+Journal&amp;issn=00999660&amp;date=2013-11-12&amp;volume=&amp;issue=&amp;spage=A.17&amp;au=Lomborg%2C+Bjorn&amp;isbn=&amp;jtitle=Wall+Street+Journal&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
Germany Reinvents the Energy Crisis,"  Because the sun and wind are intermittent and the power grid is poorly arranged to accommodate them, brownouts and blackouts threaten this winter. Because the bills are paid by households and businesses, electricity rates are triple those in the United States. [...]the world's store of fossil hydrocarbons is truly vast, including almost unimaginable quantities of methane hydrates.",1449449145,Newspapers,"Jenkins, Holman W, Jr",,," (c) 2013 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission.", Commentary," Nov 9, 2013",0099-9660, English, English, A.15," New York, N.Y.","Nov 9, 2013",Wall Street Journal,2013,https://search.proquest.com/docview/1449449145?accountid=14902, A.15,," Energy policy , Europe , Germany",https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Germany+Reinvents+the+Energy+Crisis&amp;title=Wall+Street+Journal&amp;issn=00999660&amp;date=2013-11-09&amp;volume=&amp;issue=&amp;spage=A.15&amp;au=Jenkins%2C+Holman+W%2C+Jr&amp;isbn=&amp;jtitle=Wall+Street+Journal&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
World News: U.S. to Cut Back Funds For Coal Plants Overseas,"  The administration will apply essentially the same greenhouse-gas emissions standards for coal plants built overseas as recent Environmental Protection Agency rules would do for domestic coal plants, Treasury Department officials said.",1446863109,Newspapers,"Johnson, Keith",," Eskom Holdings Ltd
221121
221122 , International Bank for Reconstruction & Development--World Bank
928120 , Environmental Protection Agency--EPA
924110"," (c) 2013 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission.", News," Oct 30, 2013",0099-9660, English, English, A.11," New York, N.Y.","Oct 30, 2013",Wall Street Journal,2013,https://search.proquest.com/docview/1446863109?accountid=14902, A.11,," Emissions , Environmental protection , Energy policy , Coal-fired power plants , United States--US , Obama, Barack",https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=World+News%3A+U.S.+to+Cut+Back+Funds+For+Coal+Plants+Overseas&amp;title=Wall+Street+Journal&amp;issn=00999660&amp;date=2013-10-30&amp;volume=&amp;issue=&amp;spage=A.11&amp;au=Johnson%2C+Keith&amp;isbn=&amp;jtitle=Wall+Street+Journal&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
The Coming Carbon Asset Bubble,"  First is regulation that could strand assets in several ways: direct regulation on carbon led by authorities at the local, national, regional, or global level; indirect regulation through increased pollution controls, constraints on water usage, or policies targeting health concerns; and mandates on renewable energy adoption and efficiency standards. [...]sociopolitical pressures (e.g., fossil-fuel divestment campaigns, environmental advocacy, grass-roots protests and changing public opinion) could create an environment in which carbon-intensive businesses could lose their ""license to operate,"" thereby stranding assets.",1446862807,Newspapers,"Gore, Al;Blood, David",," International Energy Agency
928120"," (c) 2013 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission.", News," Oct 30, 2013",0099-9660, English, English, A.15," New York, N.Y.","Oct 30, 2013",Wall Street Journal,2013,https://search.proquest.com/docview/1446862807?accountid=14902, A.15,," Fossil fuels , Carbon , Subprime lending , Emissions , Carbon , Emissions",https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=The+Coming+Carbon+Asset+Bubble&amp;title=Wall+Street+Journal&amp;issn=00999660&amp;date=2013-10-30&amp;volume=&amp;issue=&amp;spage=A.15&amp;au=Gore%2C+Al%3BBlood%2C+David&amp;isbn=&amp;jtitle=Wall+Street+Journal&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
Mississippi Plant Shows The Cost of 'Clean Coal',"  Mississippi Power Co.'s Kemper County plant here, meant to showcase technology for generating clean electricity from low-quality coal, ranks as one of the most-expensive U.S. fossil-fuel projects ever -- at $4.7 billion and rising. Ed Holland, chief executive of Mississippi Power, says the federal plan to limit greenhouse-gas emissions ""bodes well for this technology.""",1441637262,Newspapers,"Smith, Rebecca;McWhirter, Cameron",," Southern Co
221112
221122 , Mississippi Power Co
221122"," (c) 2013 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission.", News," Oct 14, 2013",0099-9660, English, English, A.1," New York, N.Y.","Oct 14, 2013",Wall Street Journal,2013,https://search.proquest.com/docview/1441637262?accountid=14902, A.1,," Emission standards , Environmental protection , Energy policy , Electric rates , Coal gasification , Coal-fired power plants , Clean technology , Kemper County Mississippi",https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Mississippi+Plant+Shows+The+Cost+of+%27Clean+Coal%27&amp;title=Wall+Street+Journal&amp;issn=00999660&amp;date=2013-10-14&amp;volume=&amp;issue=&amp;spage=A.1&amp;au=Smith%2C+Rebecca%3BMcWhirter%2C+Cameron&amp;isbn=&amp;jtitle=Wall+Street+Journal&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
