Title,abstract,StoreId,ArticleType,Authors,coden,companies,copyright,documentType,entryDate,issn,language,languageOfSummary,pages,placeOfPublication,pubdate,pubtitle,year,DocumentURL,startPage,subjectTerms,subjects,FindACopy,Database
"Norway, Europe's Top Oil Producer, Considers Divesting From Oil Shares: [Business/Financial Desk]",,1964997161,Newspapers,"Krauss, Clifford",," Royal Dutch Shell PLC
213112
221210
324110 , Exxon Mobil Corp
211111
447110 , University of Texas
611310"," Copyright New York Times Company Nov 17, 2017", News," Nov 17, 2017",0362-4331, English, English, B.3," New York, N.Y.","Nov 17, 2017",New York Times,2017,https://search.proquest.com/docview/1964997161?accountid=14902, B.3," Central banks , Sovereign wealth funds , Gasoline , Investments , Environmental protection , Divestments , Climate change , Norway , Europe",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=Norway%2C+Europe%27s+Top+Oil+Producer%2C+Considers+Divesting+From+Oil+Shares%3A+%5BBusiness%2FFinancial+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2017-11-17&amp;volume=&amp;issue=&amp;spage=B.3&amp;au=Krauss%2C+Clifford&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
"Climate Funds, Meant for Poorest, Raise Red Flags: [Foreign Desk]",,1964984920,Newspapers,"Tabuchi, Hiroko",,," Copyright New York Times Company Nov 17, 2017", News," Nov 17, 2017",0362-4331, English, English, A.10," New York, N.Y.","Nov 17, 2017",New York Times,2017,https://search.proquest.com/docview/1964984920?accountid=14902, A.10," Alternative energy , Funding , Private sector , Desalination , Developing countries--LDCs , Renewable resources , Climate change , Tajikistan , United States--US , Kenya , Germany , Rwanda , Kazakhstan , Mongolia , Uganda",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=Climate+Funds%2C+Meant+for+Poorest%2C+Raise+Red+Flags%3A+%5BForeign+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2017-11-17&amp;volume=&amp;issue=&amp;spage=A.10&amp;au=Tabuchi%2C+Hiroko&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
U.S. Softens Its Hard Line As the World Talks Climate: [Foreign Desk],,1964980686,Newspapers,"Friedman, Lisa",," United Nations--UN
928120"," Copyright New York Times Company Nov 17, 2017", News," Nov 17, 2017",0362-4331, English, English, A.10," New York, N.Y.","Nov 17, 2017",New York Times,2017,https://search.proquest.com/docview/1964980686?accountid=14902, A.10," Presidents , Paris Agreement , Fossil fuels , Emissions , Environmental policy , Climate change , China , United States--US , India , Germany , Banks, George David , Obama, Barack",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=U.S.+Softens+Its+Hard+Line+As+the+World+Talks+Climate%3A+%5BForeign+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2017-11-17&amp;volume=&amp;issue=&amp;spage=A.10&amp;au=Friedman%2C+Lisa&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
"Coal-Fueled, But China Hews to Goal On Climate: [Foreign Desk]",,1963794017,Newspapers,"Sengupta, Somini",," Lawrence Berkeley National Laboratory
541711 , United Nations--UN
928120 , Natural Resources Defense Council
813312 , Communist Party-China
813940"," Copyright New York Times Company Nov 15, 2017", News," Nov 15, 2017",0362-4331, English, English, A.8," New York, N.Y.","Nov 15, 2017",New York Times,2017,https://search.proquest.com/docview/1963794017?accountid=14902, A.8," Air pollution , Outdoor air quality , Emissions , Carbon , Climate change , Coal , Political parties , Summit conferences , Pollution control , Environmental policy , China , United States--US , Germany , Xi Jinping",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=Coal-Fueled%2C+But+China+Hews+to+Goal+On+Climate%3A+%5BForeign+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2017-11-15&amp;volume=&amp;issue=&amp;spage=A.8&amp;au=Sengupta%2C+Somini&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
Fixing the Climate Without Trump: [Op-Ed],,1963793442,Newspapers,"Bloomberg, Michael R;Brown, Jerry",," Trump World
511120 , Environmental Protection Agency--EPA
924110"," Copyright New York Times Company Nov 15, 2017", Commentary," Nov 15, 2017",0362-4331, English, English, A.23," New York, N.Y.","Nov 15, 2017",New York Times,2017,https://search.proquest.com/docview/1963793442?accountid=14902, A.23," Emissions trading , Greenhouse gases , Initiatives , Coal-fired power plants , Outdoor air quality , Alternative energy sources , Paris Agreement , Industrial plant emissions , Climate change , Politics , Political leadership , Environmental protection , Environmental policy , Trump, Donald J , United States--US",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=Fixing+the+Climate+Without+Trump%3A+%5BOp-Ed%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2017-11-15&amp;volume=&amp;issue=&amp;spage=A.23&amp;au=Bloomberg%2C+Michael+R%3BBrown%2C+Jerry&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
China Sells Trump a Bridge: Commentary,,1963793128,Newspapers,"Friedman, Thomas L",," Asian Development Bank
522110
523120
928120"," Copyright New York Times Company Nov 15, 2017", Commentary," Nov 15, 2017",0362-4331, English, English, A.23," New York, N.Y.","Nov 15, 2017",New York Times,2017,https://search.proquest.com/docview/1963793128?accountid=14902, A.23," Transportation planning , Presidents , US exports , Globalization , Endowment , Trends , Artificial intelligence , Tax cuts , Electric vehicles , Roads & highways , International trade , Politics , Balance of trade , International relations-US , Foreign policy , United States--US , Trump, Donald J , Xi Jinping , China",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=China+Sells+Trump+a+Bridge%3A+Commentary&amp;title=New+York+Times&amp;issn=03624331&amp;date=2017-11-15&amp;volume=&amp;issue=&amp;spage=A.23&amp;au=Friedman%2C+Thomas+L&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
"Once Stalled, Emissions Of Carbon Are Rising: [Foreign Desk]",,1963333614,Newspapers,"Plumer, Brad",,," Copyright New York Times Company Nov 14, 2017", News," Nov 14, 2017",0362-4331, English, English, A.9," New York, N.Y.","Nov 14, 2017",New York Times,2017,https://search.proquest.com/docview/1963333614?accountid=14902, A.9," Greenhouse gases , Trends , Emissions , Carbon dioxide , Coal-fired power plants , Paris Agreement , Environmental policy , Industrial plant emissions , Climate change , Nuclear power plants , International , Air pollution , Outdoor air quality , Pollution control",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=Once+Stalled%2C+Emissions+Of+Carbon+Are+Rising%3A+%5BForeign+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2017-11-14&amp;volume=&amp;issue=&amp;spage=A.9&amp;au=Plumer%2C+Brad&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
"On Future of Energy, From U.S. 'Renaissance' to the Rise of Renewables: [Business/Financial Desk]",,1963325118,Newspapers,"Reed, Stanley",," Organization of Petroleum Exporting Countries--OPEC
813910 , International Energy Agency
541720
926130
928120"," Copyright New York Times Company Nov 14, 2017", News," Nov 14, 2017",0362-4331, English, English, B.5," New York, N.Y.","Nov 14, 2017",New York Times,2017,https://search.proquest.com/docview/1963325118?accountid=14902, B.5," Wind power , Solar energy , Trends , Fossil fuels , Emissions , Electricity distribution , Prices , Alternative energy sources , Energy industry , Industrial plant emissions , Climate change , Coal , Power plants , Natural gas , Russia , United States--US , India , Qatar , China , Birol, Fatih",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=On+Future+of+Energy%2C+From+U.S.+%27Renaissance%27+to+the+Rise+of+Renewables%3A+%5BBusiness%2FFinancial+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2017-11-14&amp;volume=&amp;issue=&amp;spage=B.5&amp;au=Reed%2C+Stanley&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
Jeers at Climate Panel as U.S. Defends Coal: [Foreign Desk],,1963325101,Newspapers,"Friedman, Lisa;Plumer, Brad",," United Nations--UN
928120"," Copyright New York Times Company Nov 14, 2017", News," Nov 14, 2017",0362-4331, English, English, A.9," New York, N.Y.","Nov 14, 2017",New York Times,2017,https://search.proquest.com/docview/1963325101?accountid=14902, A.9," Nuclear energy , Fossil fuels , Emissions , Greenhouse effect , Climate change , International relations-US , Climate science , Coal , China , United States--US , India , Germany , Trump, Donald J",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=Jeers+at+Climate+Panel+as+U.S.+Defends+Coal%3A+%5BForeign+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2017-11-14&amp;volume=&amp;issue=&amp;spage=A.9&amp;au=Friedman%2C+Lisa%3BPlumer%2C+Brad&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
Next in Line to Lead on Climate Change: [Foreign Desk],,1963050847,Newspapers,"Friedman, Lisa",," United Nations--UN
928120"," Copyright New York Times Company Nov 13, 2017", News," Nov 13, 2017",0362-4331, English, English, A.6," New York, N.Y.","Nov 13, 2017",New York Times,2017,https://search.proquest.com/docview/1963050847?accountid=14902, A.6," Carbon , Presidents , Paris Agreement , Environmental policy , Prime ministers , Climate change , Economic summit conferences , Political leadership , Global warming , United States--US , Xi Jinping , Canada , Germany , Trudeau, Justin , Merkel, Angela , China , California , France , Europe , Obama, Barack , Gutteres, Antonio , Macron, Emmanuel",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=Next+in+Line+to+Lead+on+Climate+Change%3A+%5BForeign+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2017-11-13&amp;volume=&amp;issue=&amp;spage=A.6&amp;au=Friedman%2C+Lisa&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
Dueling U.S. Messages at Global Climate Talks: [Foreign Desk],,1962705924,Newspapers,"Friedman, Lisa",," United Nations--UN
928120 , Yale University
611310 , Environmental Protection Agency--EPA
924110 , Heartland Institute
813940"," Copyright New York Times Company Nov 12, 2017", News," Nov 12, 2017",0362-4331, English, English, A.4," New York, N.Y.","Nov 12, 2017",New York Times,2017,https://search.proquest.com/docview/1962705924?accountid=14902, A.4," Fossil fuels , Emissions , Carbon , Engineering firms , Global warming , Presidents , Mayors , Paris Agreement , Environmental policy , Retirement , Greenhouse effect , Climate change , Coal , Natural gas , United States--US , Gore, Albert Jr , Pruitt, Scott",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=Dueling+U.S.+Messages+at+Global+Climate+Talks%3A+%5BForeign+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2017-11-12&amp;volume=&amp;issue=&amp;spage=A.4&amp;au=Friedman%2C+Lisa&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
Tracking the World's Progress In Meeting Its Climate Goals: [Foreign Desk],,1962534261,Newspapers,"Plumer, Brad;Popovich, Nadja",," European Union
926110
928120"," Copyright New York Times Company Nov 11, 2017", News," Nov 11, 2017",0362-4331, English, English, A.9," New York, N.Y.","Nov 11, 2017",New York Times,2017,https://search.proquest.com/docview/1962534261?accountid=14902, A.9," Nuclear energy , Emissions , Electric vehicles , International relations , Global warming , Coal-fired power plants , Paris Agreement , Industrial plant emissions , Climate change , Nuclear power plants , Gross Domestic Product--GDP , Natural gas , International , Pollution control , Emission standards , Environmental policy , United States--US , Canada , India , Germany , China , Japan , Trump, Donald J",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=Tracking+the+World%27s+Progress+In+Meeting+Its+Climate+Goals%3A+%5BForeign+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2017-11-11&amp;volume=&amp;issue=&amp;spage=A.9&amp;au=Plumer%2C+Brad%3BPopovich%2C+Nadja&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
What's at Stake In the Climate Talks Underway in Bonn?: [Foreign Desk],,1962527578,Newspapers,"Plumer, Brad",,," Copyright New York Times Company Nov 11, 2017", News," Nov 11, 2017",0362-4331, English, English, A.9," New York, N.Y.","Nov 11, 2017",New York Times,2017,https://search.proquest.com/docview/1962527578?accountid=14902, A.9," Fossil fuels , Emissions , Greenhouse effect , Climate change , Summit conferences , Greenhouse gases , Global warming , Pollution control , Paris Agreement , Emission standards , Environmental policy , China , United States--US , Antarctica , Greenland , Germany , Japan , Europe",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=What%27s+at+Stake+In+the+Climate+Talks+Underway+in+Bonn%3F%3A+%5BForeign+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2017-11-11&amp;volume=&amp;issue=&amp;spage=A.9&amp;au=Plumer%2C+Brad&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
Alone and Adrift in a Warming World: [Editorial],,1962079236,Newspapers,,," Environmental Protection Agency--EPA
924110 , Council on Environmental Quality
926130"," Copyright New York Times Company Nov 10, 2017", Editorial," Nov 10, 2017",0362-4331, English, English, A.26," New York, N.Y.","Nov 10, 2017",New York Times,2017,https://search.proquest.com/docview/1962079236?accountid=14902, A.26," Agreements , Greenhouse gases , Emissions , Presidents , Coal-fired power plants , Emission standards , Environmental policy , Industrial plant emissions , Climate change , Editorials , Global warming , Paris Agreement , Texas , United States--US , Arctic region , Germany , Syria , Perry, Rick , Pruitt, Scott , Trump, Donald J , Bush, George W",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=Alone+and+Adrift+in+a+Warming+World%3A+%5BEditorial%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2017-11-10&amp;volume=&amp;issue=&amp;spage=A.26&amp;au=&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
Endowments Rise as Schools Bury Earnings: [News; Series],,1961709161,Newspapers,"Saul, Stephanie",," Texas Christian University
611310 , New York Times Co
511110
511120
515112
515120 , University of Southern California
611310 , Indiana University
611310 , Quintana Capital Group LP
523910
523920 , Appleby Global Group Services Ltd
541110"," Copyright New York Times Company Nov 9, 2017", News," Nov 9, 2017",0362-4331, English, English, A.1," New York, N.Y.","Nov 9, 2017",New York Times,2017,https://search.proquest.com/docview/1961709161?accountid=14902, A.1," Private equity , Private schools , Fossil fuels , Earnings , Equity funds , Iron , Colleges & universities , Equity , Endowment , Offshore , Income taxes , Scholarships & fellowships , Congressional committees , Partnerships , Tax havens , United States--US , Cayman Islands",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=Endowments+Rise+as+Schools+Bury+Earnings%3A+%5BNews%3B+Series%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2017-11-09&amp;volume=&amp;issue=&amp;spage=A.1&amp;au=Saul%2C+Stephanie&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
Environment Nominees Draw Democrats' Fire: [National Desk],,1961708179,Newspapers,"Friedman, Lisa",," Partnership for Public Service
813910 , Environmental Protection Agency--EPA
924110 , Council on Environmental Quality
926130 , Texas Public Policy Foundation
813211 , Democratic Party
813940"," Copyright New York Times Company Nov 9, 2017", News," Nov 9, 2017",0362-4331, English, English, A.13," New York, N.Y.","Nov 9, 2017",New York Times,2017,https://search.proquest.com/docview/1961708179?accountid=14902, A.13," Nominations , Bills , Presidents , Climate change , Environmental quality , Political appointments , Environmental policy , Climate science , Inhofe, Jim , Markey, Edward J , White, Kathleen , United States--US",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=Environment+Nominees+Draw+Democrats%27+Fire%3A+%5BNational+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2017-11-09&amp;volume=&amp;issue=&amp;spage=A.13&amp;au=Friedman%2C+Lisa&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
